Name,Station,Time,Homogeniserd mean temperature (month)
Oslo - Blindern,SN18700,9.1894,9.7
Oslo - Blindern,SN18700,10.1894,3.9
Oslo - Blindern,SN18700,11.1894,2.8
Oslo - Blindern,SN18700,12.1894,-1.5
Oslo - Blindern,SN18700,1.1895,-6.5
Oslo - Blindern,SN18700,2.1895,-7.3
Oslo - Blindern,SN18700,3.1895,-0.9
Oslo - Blindern,SN18700,4.1895,4.9
Oslo - Blindern,SN18700,5.1895,13.5
Oslo - Blindern,SN18700,6.1895,15.4
Oslo - Blindern,SN18700,7.1895,15.2
Oslo - Blindern,SN18700,8.1895,15
Oslo - Blindern,SN18700,9.1895,12
Oslo - Blindern,SN18700,10.1895,3.4
Oslo - Blindern,SN18700,11.1895,-0.7
Oslo - Blindern,SN18700,12.1895,-3.9
Oslo - Blindern,SN18700,1.1896,-4.6
Oslo - Blindern,SN18700,2.1896,-1
Oslo - Blindern,SN18700,3.1896,0.5
Oslo - Blindern,SN18700,4.1896,5
Oslo - Blindern,SN18700,5.1896,11.7
Oslo - Blindern,SN18700,6.1896,17.7
Oslo - Blindern,SN18700,7.1896,18.5
Oslo - Blindern,SN18700,8.1896,14.8
Oslo - Blindern,SN18700,9.1896,11.5
Oslo - Blindern,SN18700,10.1896,5.8
Oslo - Blindern,SN18700,11.1896,-1.7
Oslo - Blindern,SN18700,12.1896,-3.4
Oslo - Blindern,SN18700,1.1897,-5.5
Oslo - Blindern,SN18700,2.1897,-3.9
Oslo - Blindern,SN18700,3.1897,-1
Oslo - Blindern,SN18700,4.1897,5.3
Oslo - Blindern,SN18700,5.1897,10.6
Oslo - Blindern,SN18700,6.1897,15.6
Oslo - Blindern,SN18700,7.1897,18.9
Oslo - Blindern,SN18700,8.1897,16.9
Oslo - Blindern,SN18700,9.1897,10.9
Oslo - Blindern,SN18700,10.1897,4.7
Oslo - Blindern,SN18700,11.1897,0
Oslo - Blindern,SN18700,12.1897,-0.5
Oslo - Blindern,SN18700,1.1898,0.6
Oslo - Blindern,SN18700,2.1898,-1.9
Oslo - Blindern,SN18700,3.1898,-0.5
Oslo - Blindern,SN18700,4.1898,3.7
Oslo - Blindern,SN18700,5.1898,9.2
Oslo - Blindern,SN18700,6.1898,14.7
Oslo - Blindern,SN18700,7.1898,15.1
Oslo - Blindern,SN18700,8.1898,13.7
Oslo - Blindern,SN18700,9.1898,11.2
Oslo - Blindern,SN18700,10.1898,6.1
Oslo - Blindern,SN18700,11.1898,0.7
Oslo - Blindern,SN18700,12.1898,-1.4
Oslo - Blindern,SN18700,1.1899,-5.3
Oslo - Blindern,SN18700,2.1899,-2.5
Oslo - Blindern,SN18700,3.1899,-1.2
Oslo - Blindern,SN18700,4.1899,3.9
Oslo - Blindern,SN18700,5.1899,9.3
Oslo - Blindern,SN18700,6.1899,15
Oslo - Blindern,SN18700,7.1899,19.3
Oslo - Blindern,SN18700,8.1899,16.3
Oslo - Blindern,SN18700,9.1899,10.7
Oslo - Blindern,SN18700,10.1899,5.7
Oslo - Blindern,SN18700,11.1899,3.5
Oslo - Blindern,SN18700,12.1899,-3.6
Oslo - Blindern,SN18700,1.19,-3.5
Oslo - Blindern,SN18700,2.19,-8.3
Oslo - Blindern,SN18700,3.19,-1.4
Oslo - Blindern,SN18700,4.19,3.6
Oslo - Blindern,SN18700,5.19,8.3
Oslo - Blindern,SN18700,6.19,16.5
Oslo - Blindern,SN18700,7.19,16.4
Oslo - Blindern,SN18700,8.19,15.2
Oslo - Blindern,SN18700,9.19,11.2
Oslo - Blindern,SN18700,10.19,6
Oslo - Blindern,SN18700,11.19,0.9
Oslo - Blindern,SN18700,12.19,-2.3
Oslo - Blindern,SN18700,1.1901,-5.5
Oslo - Blindern,SN18700,2.1901,-7.5
Oslo - Blindern,SN18700,3.1901,-1.3
Oslo - Blindern,SN18700,4.1901,5.4
Oslo - Blindern,SN18700,5.1901,12.2
Oslo - Blindern,SN18700,6.1901,14.6
Oslo - Blindern,SN18700,7.1901,21.7
Oslo - Blindern,SN18700,8.1901,16.9
Oslo - Blindern,SN18700,9.1901,12.5
Oslo - Blindern,SN18700,10.1901,8.8
Oslo - Blindern,SN18700,11.1901,-2.1
Oslo - Blindern,SN18700,12.1901,-3.5
Oslo - Blindern,SN18700,1.1902,-1.3
Oslo - Blindern,SN18700,2.1902,-5.3
Oslo - Blindern,SN18700,3.1902,-0.5
Oslo - Blindern,SN18700,4.1902,3.2
Oslo - Blindern,SN18700,5.1902,7.6
Oslo - Blindern,SN18700,6.1902,15
Oslo - Blindern,SN18700,7.1902,14.3
Oslo - Blindern,SN18700,8.1902,12.5
Oslo - Blindern,SN18700,9.1902,9.3
Oslo - Blindern,SN18700,10.1902,3.8
Oslo - Blindern,SN18700,11.1902,-0.4
Oslo - Blindern,SN18700,12.1902,-6.1
Oslo - Blindern,SN18700,1.1903,-5.6
Oslo - Blindern,SN18700,2.1903,0.6
Oslo - Blindern,SN18700,3.1903,3
Oslo - Blindern,SN18700,4.1903,3.7
Oslo - Blindern,SN18700,5.1903,10.2
Oslo - Blindern,SN18700,6.1903,15.2
Oslo - Blindern,SN18700,7.1903,15.8
Oslo - Blindern,SN18700,8.1903,14.1
Oslo - Blindern,SN18700,9.1903,11.5
Oslo - Blindern,SN18700,10.1903,4.2
Oslo - Blindern,SN18700,11.1903,-0.6
Oslo - Blindern,SN18700,12.1903,-2.4
Oslo - Blindern,SN18700,1.1904,-1.4
Oslo - Blindern,SN18700,2.1904,-5
Oslo - Blindern,SN18700,3.1904,-1.4
Oslo - Blindern,SN18700,4.1904,4.2
Oslo - Blindern,SN18700,5.1904,8.3
Oslo - Blindern,SN18700,6.1904,14.8
Oslo - Blindern,SN18700,7.1904,17.2
Oslo - Blindern,SN18700,8.1904,15.4
Oslo - Blindern,SN18700,9.1904,11
Oslo - Blindern,SN18700,10.1904,6.3
Oslo - Blindern,SN18700,11.1904,-1.3
Oslo - Blindern,SN18700,12.1904,-3.3
Oslo - Blindern,SN18700,1.1905,-2.4
Oslo - Blindern,SN18700,2.1905,-0.8
Oslo - Blindern,SN18700,3.1905,1.2
Oslo - Blindern,SN18700,4.1905,3.2
Oslo - Blindern,SN18700,5.1905,10.5
Oslo - Blindern,SN18700,6.1905,16.7
Oslo - Blindern,SN18700,7.1905,17.5
Oslo - Blindern,SN18700,8.1905,13.9
Oslo - Blindern,SN18700,9.1905,10.7
Oslo - Blindern,SN18700,10.1905,2.5
Oslo - Blindern,SN18700,11.1905,-0.1
Oslo - Blindern,SN18700,12.1905,-0.8
Oslo - Blindern,SN18700,1.1906,-2.4
Oslo - Blindern,SN18700,2.1906,-1.7
Oslo - Blindern,SN18700,3.1906,-0.2
Oslo - Blindern,SN18700,4.1906,5.1
Oslo - Blindern,SN18700,5.1906,10.4
Oslo - Blindern,SN18700,6.1906,16.9
Oslo - Blindern,SN18700,7.1906,16.4
Oslo - Blindern,SN18700,8.1906,14.9
Oslo - Blindern,SN18700,9.1906,11.7
Oslo - Blindern,SN18700,10.1906,6.3
Oslo - Blindern,SN18700,11.1906,2.7
Oslo - Blindern,SN18700,12.1906,-2.4
Oslo - Blindern,SN18700,1.1907,-4.9
Oslo - Blindern,SN18700,2.1907,-2.4
Oslo - Blindern,SN18700,3.1907,0.9
Oslo - Blindern,SN18700,4.1907,4.6
Oslo - Blindern,SN18700,5.1907,8.5
Oslo - Blindern,SN18700,6.1907,13
Oslo - Blindern,SN18700,7.1907,15.2
Oslo - Blindern,SN18700,8.1907,12.9
Oslo - Blindern,SN18700,9.1907,10.4
Oslo - Blindern,SN18700,10.1907,9.4
Oslo - Blindern,SN18700,11.1907,1.9
Oslo - Blindern,SN18700,12.1907,-4.9
Oslo - Blindern,SN18700,1.1908,-3.7
Oslo - Blindern,SN18700,2.1908,0.1
Oslo - Blindern,SN18700,3.1908,-2.4
Oslo - Blindern,SN18700,4.1908,4.2
Oslo - Blindern,SN18700,5.1908,9.2
Oslo - Blindern,SN18700,6.1908,14.7
Oslo - Blindern,SN18700,7.1908,16.9
Oslo - Blindern,SN18700,8.1908,15.5
Oslo - Blindern,SN18700,9.1908,10.4
Oslo - Blindern,SN18700,10.1908,7.4
Oslo - Blindern,SN18700,11.1908,0
Oslo - Blindern,SN18700,12.1908,-1
Oslo - Blindern,SN18700,1.1909,-1.7
Oslo - Blindern,SN18700,2.1909,-5.3
Oslo - Blindern,SN18700,3.1909,-2.3
Oslo - Blindern,SN18700,4.1909,2.9
Oslo - Blindern,SN18700,5.1909,7.5
Oslo - Blindern,SN18700,6.1909,14.7
Oslo - Blindern,SN18700,7.1909,15.8
Oslo - Blindern,SN18700,8.1909,14.7
Oslo - Blindern,SN18700,9.1909,10.8
Oslo - Blindern,SN18700,10.1909,8.3
Oslo - Blindern,SN18700,11.1909,-1.3
Oslo - Blindern,SN18700,12.1909,-3.1
Oslo - Blindern,SN18700,1.191,-4.5
Oslo - Blindern,SN18700,2.191,0
Oslo - Blindern,SN18700,3.191,1.8
Oslo - Blindern,SN18700,4.191,5.2
Oslo - Blindern,SN18700,5.191,11.2
Oslo - Blindern,SN18700,6.191,15.4
Oslo - Blindern,SN18700,7.191,16.2
Oslo - Blindern,SN18700,8.191,15.3
Oslo - Blindern,SN18700,9.191,11.9
Oslo - Blindern,SN18700,10.191,5.8
Oslo - Blindern,SN18700,11.191,-0.6
Oslo - Blindern,SN18700,12.191,-1.8
Oslo - Blindern,SN18700,1.1911,-2.6
Oslo - Blindern,SN18700,2.1911,-1.2
Oslo - Blindern,SN18700,3.1911,0.8
Oslo - Blindern,SN18700,4.1911,5
Oslo - Blindern,SN18700,5.1911,12.2
Oslo - Blindern,SN18700,6.1911,14.7
Oslo - Blindern,SN18700,7.1911,17.5
Oslo - Blindern,SN18700,8.1911,16.9
Oslo - Blindern,SN18700,9.1911,12.2
Oslo - Blindern,SN18700,10.1911,3.6
Oslo - Blindern,SN18700,11.1911,0.9
Oslo - Blindern,SN18700,12.1911,0.5
Oslo - Blindern,SN18700,1.1912,-7.2
Oslo - Blindern,SN18700,2.1912,-3.9
Oslo - Blindern,SN18700,3.1912,1.9
Oslo - Blindern,SN18700,4.1912,4.3
Oslo - Blindern,SN18700,5.1912,10.1
Oslo - Blindern,SN18700,6.1912,15
Oslo - Blindern,SN18700,7.1912,18.1
Oslo - Blindern,SN18700,8.1912,14.6
Oslo - Blindern,SN18700,9.1912,9.4
Oslo - Blindern,SN18700,10.1912,4.4
Oslo - Blindern,SN18700,11.1912,0.1
Oslo - Blindern,SN18700,12.1912,-0.1
Oslo - Blindern,SN18700,1.1913,-4.3
Oslo - Blindern,SN18700,2.1913,-0.8
Oslo - Blindern,SN18700,3.1913,2
Oslo - Blindern,SN18700,4.1913,5.6
Oslo - Blindern,SN18700,5.1913,11.4
Oslo - Blindern,SN18700,6.1913,14.6
Oslo - Blindern,SN18700,7.1913,17.7
Oslo - Blindern,SN18700,8.1913,14.4
Oslo - Blindern,SN18700,9.1913,11.3
Oslo - Blindern,SN18700,10.1913,6.3
Oslo - Blindern,SN18700,11.1913,3.3
Oslo - Blindern,SN18700,12.1913,-3.6
Oslo - Blindern,SN18700,1.1914,-5.9
Oslo - Blindern,SN18700,2.1914,0.7
Oslo - Blindern,SN18700,3.1914,-0.3
Oslo - Blindern,SN18700,4.1914,6.3
Oslo - Blindern,SN18700,5.1914,9.3
Oslo - Blindern,SN18700,6.1914,15.9
Oslo - Blindern,SN18700,7.1914,21
Oslo - Blindern,SN18700,8.1914,16.4
Oslo - Blindern,SN18700,9.1914,12
Oslo - Blindern,SN18700,10.1914,5.7
Oslo - Blindern,SN18700,11.1914,0.5
Oslo - Blindern,SN18700,12.1914,0.9
Oslo - Blindern,SN18700,1.1915,-4.9
Oslo - Blindern,SN18700,2.1915,-1.9
Oslo - Blindern,SN18700,3.1915,-1.9
Oslo - Blindern,SN18700,4.1915,4.4
Oslo - Blindern,SN18700,5.1915,9.3
Oslo - Blindern,SN18700,6.1915,13.9
Oslo - Blindern,SN18700,7.1915,15.5
Oslo - Blindern,SN18700,8.1915,15
Oslo - Blindern,SN18700,9.1915,9.8
Oslo - Blindern,SN18700,10.1915,3.2
Oslo - Blindern,SN18700,11.1915,-1.8
Oslo - Blindern,SN18700,12.1915,-8.9
Oslo - Blindern,SN18700,1.1916,-1
Oslo - Blindern,SN18700,2.1916,-2.2
Oslo - Blindern,SN18700,3.1916,-1.8
Oslo - Blindern,SN18700,4.1916,4.5
Oslo - Blindern,SN18700,5.1916,10.3
Oslo - Blindern,SN18700,6.1916,12.8
Oslo - Blindern,SN18700,7.1916,17.2
Oslo - Blindern,SN18700,8.1916,15
Oslo - Blindern,SN18700,9.1916,10.3
Oslo - Blindern,SN18700,10.1916,4.3
Oslo - Blindern,SN18700,11.1916,3.1
Oslo - Blindern,SN18700,12.1916,-1.5
Oslo - Blindern,SN18700,1.1917,-11
Oslo - Blindern,SN18700,2.1917,-5.8
Oslo - Blindern,SN18700,3.1917,-3.6
Oslo - Blindern,SN18700,4.1917,2.1
Oslo - Blindern,SN18700,5.1917,10.1
Oslo - Blindern,SN18700,6.1917,16.3
Oslo - Blindern,SN18700,7.1917,16.6
Oslo - Blindern,SN18700,8.1917,17.3
Oslo - Blindern,SN18700,9.1917,12.3
Oslo - Blindern,SN18700,10.1917,6.2
Oslo - Blindern,SN18700,11.1917,0.7
Oslo - Blindern,SN18700,12.1917,-4.3
Oslo - Blindern,SN18700,1.1918,-6.5
Oslo - Blindern,SN18700,2.1918,-1.7
Oslo - Blindern,SN18700,3.1918,-0.4
Oslo - Blindern,SN18700,4.1918,5.5
Oslo - Blindern,SN18700,5.1918,12.2
Oslo - Blindern,SN18700,6.1918,13.6
Oslo - Blindern,SN18700,7.1918,16.8
Oslo - Blindern,SN18700,8.1918,15.5
Oslo - Blindern,SN18700,9.1918,9.4
Oslo - Blindern,SN18700,10.1918,7.9
Oslo - Blindern,SN18700,11.1918,1.9
Oslo - Blindern,SN18700,12.1918,-2.4
Oslo - Blindern,SN18700,1.1919,-1.7
Oslo - Blindern,SN18700,2.1919,-6.2
Oslo - Blindern,SN18700,3.1919,-0.9
Oslo - Blindern,SN18700,4.1919,3.9
Oslo - Blindern,SN18700,5.1919,12.8
Oslo - Blindern,SN18700,6.1919,13.9
Oslo - Blindern,SN18700,7.1919,18.9
Oslo - Blindern,SN18700,8.1919,13.9
Oslo - Blindern,SN18700,9.1919,11.8
Oslo - Blindern,SN18700,10.1919,5
Oslo - Blindern,SN18700,11.1919,-2.7
Oslo - Blindern,SN18700,12.1919,-5.5
Oslo - Blindern,SN18700,1.192,-5
Oslo - Blindern,SN18700,2.192,0.4
Oslo - Blindern,SN18700,3.192,3
Oslo - Blindern,SN18700,4.192,5
Oslo - Blindern,SN18700,5.192,10.7
Oslo - Blindern,SN18700,6.192,15.6
Oslo - Blindern,SN18700,7.192,16
Oslo - Blindern,SN18700,8.192,14
Oslo - Blindern,SN18700,9.192,11.3
Oslo - Blindern,SN18700,10.192,3.8
Oslo - Blindern,SN18700,11.192,1.8
Oslo - Blindern,SN18700,12.192,-2.3
Oslo - Blindern,SN18700,1.1921,-1.9
Oslo - Blindern,SN18700,2.1921,-2.5
Oslo - Blindern,SN18700,3.1921,3.2
Oslo - Blindern,SN18700,4.1921,8.2
Oslo - Blindern,SN18700,5.1921,10.9
Oslo - Blindern,SN18700,6.1921,14.2
Oslo - Blindern,SN18700,7.1921,17.1
Oslo - Blindern,SN18700,8.1921,14
Oslo - Blindern,SN18700,9.1921,10.5
Oslo - Blindern,SN18700,10.1921,7.1
Oslo - Blindern,SN18700,11.1921,-1.1
Oslo - Blindern,SN18700,12.1921,-1.5
Oslo - Blindern,SN18700,1.1922,-5.5
Oslo - Blindern,SN18700,2.1922,-3.5
Oslo - Blindern,SN18700,3.1922,-0.6
Oslo - Blindern,SN18700,4.1922,3
Oslo - Blindern,SN18700,5.1922,9.6
Oslo - Blindern,SN18700,6.1922,14.3
Oslo - Blindern,SN18700,7.1922,15.8
Oslo - Blindern,SN18700,8.1922,14.1
Oslo - Blindern,SN18700,9.1922,10.2
Oslo - Blindern,SN18700,10.1922,3.9
Oslo - Blindern,SN18700,11.1922,0.4
Oslo - Blindern,SN18700,12.1922,-0.9
Oslo - Blindern,SN18700,1.1923,0.3
Oslo - Blindern,SN18700,2.1923,-5.1
Oslo - Blindern,SN18700,3.1923,-0.1
Oslo - Blindern,SN18700,4.1923,3.6
Oslo - Blindern,SN18700,5.1923,8
Oslo - Blindern,SN18700,6.1923,11.7
Oslo - Blindern,SN18700,7.1923,16.9
Oslo - Blindern,SN18700,8.1923,13.8
Oslo - Blindern,SN18700,9.1923,10.5
Oslo - Blindern,SN18700,10.1923,5.9
Oslo - Blindern,SN18700,11.1923,-1.8
Oslo - Blindern,SN18700,12.1923,-4.8
Oslo - Blindern,SN18700,1.1924,-3.8
Oslo - Blindern,SN18700,2.1924,-5.1
Oslo - Blindern,SN18700,3.1924,-3.2
Oslo - Blindern,SN18700,4.1924,2.8
Oslo - Blindern,SN18700,5.1924,8.5
Oslo - Blindern,SN18700,6.1924,13.6
Oslo - Blindern,SN18700,7.1924,15.6
Oslo - Blindern,SN18700,8.1924,15.1
Oslo - Blindern,SN18700,9.1924,12.2
Oslo - Blindern,SN18700,10.1924,7.2
Oslo - Blindern,SN18700,11.1924,1.2
Oslo - Blindern,SN18700,12.1924,2.2
Oslo - Blindern,SN18700,1.1925,-0.4
Oslo - Blindern,SN18700,2.1925,0.4
Oslo - Blindern,SN18700,3.1925,-1.2
Oslo - Blindern,SN18700,4.1925,5.4
Oslo - Blindern,SN18700,5.1925,9.9
Oslo - Blindern,SN18700,6.1925,15.5
Oslo - Blindern,SN18700,7.1925,19.6
Oslo - Blindern,SN18700,8.1925,16.1
Oslo - Blindern,SN18700,9.1925,10.9
Oslo - Blindern,SN18700,10.1925,5.1
Oslo - Blindern,SN18700,11.1925,-3.5
Oslo - Blindern,SN18700,12.1925,-7.4
Oslo - Blindern,SN18700,1.1926,-3.1
Oslo - Blindern,SN18700,2.1926,-4.6
Oslo - Blindern,SN18700,3.1926,0.9
Oslo - Blindern,SN18700,4.1926,5.9
Oslo - Blindern,SN18700,5.1926,9.7
Oslo - Blindern,SN18700,6.1926,14.4
Oslo - Blindern,SN18700,7.1926,18.4
Oslo - Blindern,SN18700,8.1926,15.9
Oslo - Blindern,SN18700,9.1926,11.3
Oslo - Blindern,SN18700,10.1926,2.6
Oslo - Blindern,SN18700,11.1926,2
Oslo - Blindern,SN18700,12.1926,-4.2
Oslo - Blindern,SN18700,1.1927,-0.8
Oslo - Blindern,SN18700,2.1927,-2.8
Oslo - Blindern,SN18700,3.1927,1.7
Oslo - Blindern,SN18700,4.1927,3.7
Oslo - Blindern,SN18700,5.1927,7.1
Oslo - Blindern,SN18700,6.1927,11.4
Oslo - Blindern,SN18700,7.1927,18.2
Oslo - Blindern,SN18700,8.1927,16.4
Oslo - Blindern,SN18700,9.1927,10.5
Oslo - Blindern,SN18700,10.1927,5
Oslo - Blindern,SN18700,11.1927,-1.8
Oslo - Blindern,SN18700,12.1927,-8
Oslo - Blindern,SN18700,1.1928,-3
Oslo - Blindern,SN18700,2.1928,-2.6
Oslo - Blindern,SN18700,3.1928,-1.3
Oslo - Blindern,SN18700,4.1928,4.1
Oslo - Blindern,SN18700,5.1928,9.6
Oslo - Blindern,SN18700,6.1928,12.1
Oslo - Blindern,SN18700,7.1928,14.3
Oslo - Blindern,SN18700,8.1928,14.3
Oslo - Blindern,SN18700,9.1928,10.5
Oslo - Blindern,SN18700,10.1928,5.6
Oslo - Blindern,SN18700,11.1928,0.9
Oslo - Blindern,SN18700,12.1928,-2.3
Oslo - Blindern,SN18700,1.1929,-5.6
Oslo - Blindern,SN18700,2.1929,-7.4
Oslo - Blindern,SN18700,3.1929,1.7
Oslo - Blindern,SN18700,4.1929,2.4
Oslo - Blindern,SN18700,5.1929,9.3
Oslo - Blindern,SN18700,6.1929,12.7
Oslo - Blindern,SN18700,7.1929,16
Oslo - Blindern,SN18700,8.1929,13.6
Oslo - Blindern,SN18700,9.1929,11.8
Oslo - Blindern,SN18700,10.1929,6.4
Oslo - Blindern,SN18700,11.1929,3.2
Oslo - Blindern,SN18700,12.1929,1.4
Oslo - Blindern,SN18700,1.193,1.2
Oslo - Blindern,SN18700,2.193,-2.5
Oslo - Blindern,SN18700,3.193,0.2
Oslo - Blindern,SN18700,4.193,6.4
Oslo - Blindern,SN18700,5.193,11
Oslo - Blindern,SN18700,6.193,14.8
Oslo - Blindern,SN18700,7.193,17.3
Oslo - Blindern,SN18700,8.193,15.9
Oslo - Blindern,SN18700,9.193,10.5
Oslo - Blindern,SN18700,10.193,6.7
Oslo - Blindern,SN18700,11.193,1.5
Oslo - Blindern,SN18700,12.193,-0.2
Oslo - Blindern,SN18700,1.1931,-5.3
Oslo - Blindern,SN18700,2.1931,-2.6
Oslo - Blindern,SN18700,3.1931,-3
Oslo - Blindern,SN18700,4.1931,3.4
Oslo - Blindern,SN18700,5.1931,10.3
Oslo - Blindern,SN18700,6.1931,13.1
Oslo - Blindern,SN18700,7.1931,16.6
Oslo - Blindern,SN18700,8.1931,14.1
Oslo - Blindern,SN18700,9.1931,9.1
Oslo - Blindern,SN18700,10.1931,5.7
Oslo - Blindern,SN18700,11.1931,3.7
Oslo - Blindern,SN18700,12.1931,-2.4
Oslo - Blindern,SN18700,1.1932,0.7
Oslo - Blindern,SN18700,2.1932,-0.3
Oslo - Blindern,SN18700,3.1932,-1
Oslo - Blindern,SN18700,4.1932,4.6
Oslo - Blindern,SN18700,5.1932,10.8
Oslo - Blindern,SN18700,6.1932,14.9
Oslo - Blindern,SN18700,7.1932,17.1
Oslo - Blindern,SN18700,8.1932,16.5
Oslo - Blindern,SN18700,9.1932,10.9
Oslo - Blindern,SN18700,10.1932,4.1
Oslo - Blindern,SN18700,11.1932,0.3
Oslo - Blindern,SN18700,12.1932,0.8
Oslo - Blindern,SN18700,1.1933,-2.3
Oslo - Blindern,SN18700,2.1933,-2.3
Oslo - Blindern,SN18700,3.1933,0.4
Oslo - Blindern,SN18700,4.1933,4.7
Oslo - Blindern,SN18700,5.1933,10.2
Oslo - Blindern,SN18700,6.1933,18
Oslo - Blindern,SN18700,7.1933,19
Oslo - Blindern,SN18700,8.1933,16.2
Oslo - Blindern,SN18700,9.1933,12.8
Oslo - Blindern,SN18700,10.1933,6.9
Oslo - Blindern,SN18700,11.1933,0.2
Oslo - Blindern,SN18700,12.1933,-4
Oslo - Blindern,SN18700,1.1934,0
Oslo - Blindern,SN18700,2.1934,0.5
Oslo - Blindern,SN18700,3.1934,0.4
Oslo - Blindern,SN18700,4.1934,4.8
Oslo - Blindern,SN18700,5.1934,10.7
Oslo - Blindern,SN18700,6.1934,15.5
Oslo - Blindern,SN18700,7.1934,18
Oslo - Blindern,SN18700,8.1934,16.4
Oslo - Blindern,SN18700,9.1934,12.9
Oslo - Blindern,SN18700,10.1934,7.4
Oslo - Blindern,SN18700,11.1934,1
Oslo - Blindern,SN18700,12.1934,1.6
Oslo - Blindern,SN18700,1.1935,-3.2
Oslo - Blindern,SN18700,2.1935,-1
Oslo - Blindern,SN18700,3.1935,0
Oslo - Blindern,SN18700,4.1935,5.1
Oslo - Blindern,SN18700,5.1935,9.8
Oslo - Blindern,SN18700,6.1935,14.9
Oslo - Blindern,SN18700,7.1935,18.2
Oslo - Blindern,SN18700,8.1935,17
Oslo - Blindern,SN18700,9.1935,11
Oslo - Blindern,SN18700,10.1935,6.3
Oslo - Blindern,SN18700,11.1935,3.6
Oslo - Blindern,SN18700,12.1935,-2.1
Oslo - Blindern,SN18700,1.1936,-2.6
Oslo - Blindern,SN18700,2.1936,-4.6
Oslo - Blindern,SN18700,3.1936,0.4
Oslo - Blindern,SN18700,4.1936,3.8
Oslo - Blindern,SN18700,5.1936,11.9
Oslo - Blindern,SN18700,6.1936,17.3
Oslo - Blindern,SN18700,7.1936,17.1
